Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,DuPont Grocery Inc.,100 Barksdale Avenue,,DuPont,WA,98327,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.093942,-122.6260623,2024-08-29,147809,2024-08-29 00:06:47 UTC,,,,2018-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Nisqually Red Wind Casino,12819 Yelm Hwy SE,,Olympia,WA,98513,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.0002897,-122.6682861,2024-08-29,147813,2024-08-29 00:23:16 UTC,,,,2014-09-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Adrift Hotel,409 Sid Snyder Dr.,,Long Beach,WA,98631,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,46.3455914,-124.060608,2024-08-29,147832,2024-08-29 00:24:56 UTC,,,,2015-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,BSD501 SEHOME HIGH #1,2700 Bill McDonald Pkwy,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.727512,-122.48124,2024-08-29,149119,2024-08-29 01:13:46 UTC,,,,2019-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRANS SERVICES DANA WEST,305 NE Spokane Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.730066,-117.169086,2024-08-29,149208,2024-08-29 01:15:12 UTC,,,,2019-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Fred Meyer 457 - Bothell, WA",21045 Bothell Everett Hwy.,,Bothell,WA,98021,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.80743,-122.20601,2024-08-29,149281,2024-08-29 03:08:14 UTC,,,,2019-11-20,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Union Square - Tesla Supercharger,601 Union Street,,Seattle,WA,98101,,877-798-3752,E,,Public,6am-12am daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,47.610024,-122.332078,2024-07-01,149358,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Yakima Garage,910 N Yakima Ave,,Tacoma,WA,98403,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.2662577,-122.4617665,2024-08-29,149439,2024-08-29 00:12:28 UTC,,,,2018-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Garden Inn Bellevue,10777 Northeast 10th Street,,Bellevue,WA,98004,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6188924,-122.1969419,2024-08-29,149501,2024-08-29 00:16:39 UTC,,,,2016-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Seattle City Light S Service,409 South Spokane Street,,Seattle,WA,98134,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,47.571333,-122.328404,2024-08-29,149609,2024-08-29 02:56:09 UTC,,,,2019-11-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DUAL EV STATION 5,2520 NE University Village St,NE side of D level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663902,-122.300245,2024-08-29,149757,2024-08-29 01:15:42 UTC,,,,2019-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ridgeline Dr - Kennewick WA,10799 Ridgeline Dr.,,Kennewick,WA,99338,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,46.195469,-119.265621,2024-08-29,149893,2024-08-29 02:56:09 UTC,,,,2019-12-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Outlet Collection - Tesla Supercharger,1101 Outlet Collection Way,,Auburn,WA,98001,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.29799,-122.248532,2024-07-01,150184,2024-08-14 18:58:22 UTC,P,,,2019-10-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TA Petro - Tesla Supercharger,46600 SE North Bend Way,,North Bend,WA,98045,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.468033,-121.716442,2024-07-01,150235,2024-08-14 18:58:22 UTC,P,,,2019-12-19,,,,,TESLA,US,,,,Public,,public,,,REST_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THURSTON COUNTY COURTHOUSE 1,County Courthouse,Left charger is open to public,Olympia,WA,98502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.028924,-122.913101,2024-08-29,150293,2024-08-29 01:16:48 UTC,,,,2019-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCB CCB 1,500 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61479,-122.195543,2024-08-29,150466,2024-08-29 01:16:52 UTC,,,,2019-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Windermere Camano Island - Tesla Destination,818 N Sunrise Blvd,,Camano,WA,98282,,360-387-4663  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,48.240444,-122.4555,2022-10-06,150547,2023-01-18 15:15:20 UTC,P,,,2019-06-18,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Seattle, WA - Union Street (Wall Connector) - Tesla Destination",601 Union St,,Seattle,WA,98101,,206-447-5664  877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.610142,-122.331887,2022-10-06,150555,2023-01-18 15:15:20 UTC,P,,,2019-07-25,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Freehand Cellars - Tesla Destination,420 Windy Point Dr,,Wapato,WA,98951,,509-866-4664  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.495156,-120.4206332,2022-10-06,150557,2023-01-18 15:15:20 UTC,P,,,2019-07-29,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Doubleback Winery - Tesla Destination,3853 Powerline Rd,,Walla Walla,WA,99362,,509-525-3334  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.014123,-118.310165,2022-10-06,150664,2023-01-18 15:15:20 UTC,P,,,2019-06-12,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Majestic Inn & Spa - Tesla Destination,419 Commercial Ave,,Anacortes,WA,98221,,877-370-0100  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,48.51854,-122.61215,2022-10-06,150675,2023-01-18 15:15:20 UTC,P,,,2019-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Whitman College - Tesla Destination,345 Boyer Ave,,Walla Walla,WA,99362,,509-527-5111  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.0684299,-118.3302973,2022-10-06,150681,2023-01-18 15:15:20 UTC,P,,,2019-05-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,A Room With a View - Tesla Destination,28 Roland Ct,,Walla Walla,WA,99362,,509-529-1194  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.022244,-118.410638,2022-10-06,150709,2023-01-18 15:15:20 UTC,P,,,2019-07-17,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens at 1416 Harvey Rd, Auburn",1416 Harvey Rd,,Auburn,WA,98002,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.3205725,-122.220257,2024-08-26,151834,2024-08-26 00:57:53 UTC,,,,2019-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 1701 Auburn Way, Auburn",1701 Auburn Way S,,Auburn,WA,98002,,888-264-2208,E,,Public,Mon 7:00am - 10:59pm; Tue 7:00am - 10:59pm; Wed 7:00am - 10:59pm; Thu 7:00am - 10:59pm; Fri 7:00am - 10:59pm; Sat 7:00am - 10:59pm; Sun 7:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.293522,-122.2129365,2024-08-28,151835,2024-08-28 03:21:50 UTC,,,,2019-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Walgreens #11856 Seattle WA,566 Denny Way,,Seattle,WA,98109,,888-264-2208,E,,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,47.619143,-122.34536,2024-08-26,151839,2024-08-26 00:57:36 UTC,,,,2019-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 10200 Mukilteo Speedway, Mukilteo",10200 Mukilteo Speedway,,Mukilteo,WA,98275,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.905435,-122.2937315,2024-08-26,151858,2024-08-26 00:58:53 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 27130 172ND AVE SE, Covington",27130 172Nd Ave Se,,Covington,WA,98042,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.358443,-122.1119915,2024-08-27,151860,2024-08-27 03:24:23 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 14656 Ambaum Blvd, Burien",14656 Ambaum Blvd Sw,,Burien,WA,98166,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.470554,-122.3466375,2024-08-28,151861,2024-08-28 03:21:40 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 28817 Military Rd, Federal Way",28817 Military Rd,,Federal Way,WA,98003,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.343188,-122.302009,2024-08-26,151862,2024-08-26 00:59:10 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 34008 Hoyt Rd, Federal Way",34008 Hoyt Rd Sw,,Federal Way,WA,98023,,888-264-2208,E,,Public,Mon 7:00am - 10:59pm; Tue 7:00am - 10:59pm; Wed 7:00am - 10:59pm; Thu 7:00am - 10:59pm; Fri 7:00am - 10:59pm; Sat 7:00am - 10:59pm; Sun 7:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.2971285,-122.381656,2024-08-28,151863,2024-08-28 03:21:14 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walgreens at 3716 S 144th St, Tukwila",3716 S 144Th St,,Tukwila,WA,98168,,888-264-2208,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.474492,-122.2856685,2024-08-28,151864,2024-08-28 03:21:39 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TA Petro - Tesla Supercharger,10506 West Aero Road,,Spokane,WA,99224,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.591,-117.56193,2024-07-01,151949,2024-08-14 18:58:22 UTC,P,,,2019-12-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Emerson Apartments,11010 NE 124th Lane,,Kirkland,WA,98034,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.711826,-122.194719,2024-08-29,152095,2024-08-29 00:13:44 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,VASHON TWAY THRIFTWAY #1,9740 SW Bank Rd,To the right of main entrance.,Vashon,WA,98070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.448013,-122.45897,2024-08-29,152273,2024-08-29 01:17:37 UTC,,,,2020-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Highland Village Apartments,14526 NE 7th Place,,Bellevue,WA,98007,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.616737,-122.146188,2024-08-29,152374,2024-08-29 00:08:03 UTC,,,,2020-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Forks Community Hospital,390 Founders Way,,Forks,WA,98331,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.946567294707,-124.39440425424,2024-08-29,152454,2024-08-29 00:18:13 UTC,,,,2019-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Lep Re Kon Harvest Foods - Tesla Supercharger,2709 West Broadway Avenue,,Moses Lake,WA,98837,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.103514,-119.310208,2024-07-01,152629,2024-08-14 18:58:22 UTC,P,,,2020-01-20,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Westfield Southcenter Mall,500 Southcenter Mall,,Tukwila,WA,98188,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,3,,,Volta,https://voltacharging.com/,GPS,47.459966333,-122.259123333,2024-08-27,152712,2024-08-27 03:24:14 UTC,,,,2020-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Alderwood Mall Macys,3000 184Th St Sw,,Lynnwood,WA,98037,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.828949,-122.2711475,2024-08-28,152713,2024-08-28 03:20:44 UTC,,,,2020-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Alderwood Mall PF Changs,3000 184Th St Sw,,Lynnwood,WA,98037,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,47.83112125,-122.27003975,2024-08-27,152714,2024-08-27 03:23:50 UTC,,,,2020-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Alderwood Mall Jamba Juice DCFC,3000 184Th St Sw,,Lynnwood,WA,98037,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,,1,,Volta,https://voltacharging.com/,GPS,47.828184,-122.275288,2024-08-27,152715,2024-08-27 03:24:53 UTC,,,,2020-01-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Port of Seattle - Shilshole Bay Marina North Lot,"7001 Seaview Ave, NW #100",,Seattle,WA,98117,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.68080494,-122.4048611,2024-08-29,152996,2024-08-29 00:18:15 UTC,,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25-$3.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,EVERETT YMCA EVERETT YMCA #3,4730 Colby Ave,Parking area,Everett,WA,98203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.954737,-122.208024,2024-08-29,153061,2024-08-29 01:15:37 UTC,,,,2020-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Birch Bay Square - Tesla Supercharger,8115 Birch Bay Square,,Blaine,WA,98230,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,GPS,48.937845,-122.667679,2024-07-01,153456,2024-08-14 18:58:22 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL GATEWAY STATION 7,505 14th Ave SE,,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.035837,-122.894963,2024-08-29,153586,2024-08-29 01:19:28 UTC,,,,2020-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn and Suites,1531 Kelly Place,,Walla Walla,WA,99362,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,46.0459904,-118.3568298,2024-08-29,153928,2024-08-29 00:19:48 UTC,,,,2019-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,BELLEVUE 110TH & 10TH,938 110th Ave NE,$2 per hour,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61903,-122.19342,2024-08-29,154094,2024-08-29 01:19:48 UTC,,,,2020-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPU EC 2,1200 Fort Vancouver Way Southside Public Park,,Vancouver,WA,98663,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.62946,-122.663366,2024-08-29,154099,2024-08-29 01:13:38 UTC,,,,2020-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PORT OF OLYMPIA EAST,700 Capitol Way N,In rear of Farmers Market,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.050914,-122.902502,2024-08-29,154184,2024-08-29 01:19:40 UTC,,,,2020-02-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITAL GATEWAY STATION 5,1 14th Ave SE,,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.035839,-122.895096,2024-08-29,154307,2024-08-29 01:19:28 UTC,,,,2020-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPU EC 3 ADA,1200 Fort Vancouver Way Covered Walkway Parki,,Vancouver,WA,98663,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.630036,-122.663442,2024-08-29,154485,2024-08-29 01:14:03 UTC,,,,2020-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens 13503 SE MILL PLAIN,  VANCOUVER",13503 Se Mill Plain,,Vancouver,WA,98684,,888-264-2208,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,45.6178815,-122.5332135,2024-08-26,154673,2024-08-26 00:59:09 UTC,,,,2020-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pilot Travel Center - Tesla Supercharger,2430 93rd Avenue Southwest,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.952938,-122.935249,2024-07-01,154791,2024-08-14 18:58:22 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,,Vancouver,WA,98662,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.659583,-122.583536,2024-07-01,154794,2024-08-14 18:58:22 UTC,P,,,2020-03-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Office Park,2404 Heritage Court SW,,Olympia,WA,98502,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.02759,-122.920589,2024-08-29,155129,2024-08-29 00:26:04 UTC,,,,2020-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
